PacketID,Payload,SourceAgent,TargetRow,TargetCol,Mode,SendTime,ReceptionTime,Latency,DestinationAgent,Status
6f6fce_4_5_1,0x6f6fce,2,4,5,1,60775,61305,530,15,RECEIVED
a13e8_4_5_0,0xa13e8,3,4,5,0,60885,61345,460,15,RECEIVED
672037_0_1_1,0x672037,4,0,1,1,61015,61025,10,0,RECEIVED
3abd47_1_0_0,0x3abd47,5,1,0,0,61175,61185,10,4,RECEIVED
2fa155_0_2_1,0x2fa155,6,0,2,1,61365,61465,100,1,RECEIVED
52cc0a_2_5_1,0x52cc0a,7,2,5,1,61535,61845,310,13,RECEIVED
20b7db_4_5_1,0x20b7db,8,4,5,1,61705,62235,530,15,RECEIVED
367773_4_0_1,0x367773,9,4,0,1,61825,62105,280,7,RECEIVED
7b3617_0_3_0,0x7b3617,10,0,3,0,61925,62115,190,2,RECEIVED
41e6b5_2_0_0,0x41e6b5,11,2,0,0,62015,62115,100,5,RECEIVED
18d6d5_1_5_1,0x18d6d5,12,1,5,1,62125,62405,280,12,RECEIVED
3fe19d_2_0_0,0x3fe19d,13,2,0,0,62265,62365,100,5,RECEIVED
d532_3_0_0,0xd532,14,3,0,0,62505,62695,190,6,RECEIVED
3db241_1_0_1,0x3db241,15,1,0,1,62605,62615,10,4,RECEIVED
2cb61a_0_2_1,0x2cb61a,0,0,2,1,62835,62935,100,1,RECEIVED
47daf_0_3_0,0x47daf,1,0,3,0,63115,63305,190,2,RECEIVED
89e94_3_5_1,0x89e94,2,3,5,1,63235,63675,440,14,RECEIVED
2fa051_0_3_0,0x2fa051,3,0,3,0,63355,63545,190,2,RECEIVED
908d6_0_1_1,0x908d6,4,0,1,1,63595,63605,10,0,RECEIVED
2988f6_5_3_0,0x2988f6,5,5,3,0,63875,64155,280,10,RECEIVED
6e72a7_3_5_1,0x6e72a7,6,3,5,1,64045,64485,440,14,RECEIVED
334dbb_2_5_0,0x334dbb,7,2,5,0,64235,64545,310,13,RECEIVED
667937_0_1_0,0x667937,8,0,1,0,64505,64515,10,0,RECEIVED
46c13b_5_3_1,0x46c13b,9,5,3,1,64625,65065,440,10,RECEIVED
720618_3_0_1,0x720618,10,3,0,1,64865,0,0,-1,LOST
358bde_2_0_0,0x358bde,11,2,0,0,64955,64965,10,5,RECEIVED
63c11_5_2_1,0x63c11,12,5,2,1,65195,65565,370,9,RECEIVED
744e85_3_5_0,0x744e85,13,3,5,0,65335,65735,400,14,RECEIVED
6a2522_0_2_1,0x6a2522,14,0,2,1,65575,65675,100,1,RECEIVED
47b04f_5_2_1,0x47b04f,15,5,2,1,65865,66235,370,9,RECEIVED
5db2b3_5_4_1,0x5db2b3,0,5,4,1,66065,66615,550,11,RECEIVED
37fba2_4_5_0,0x37fba2,1,4,5,0,66275,66765,490,15,RECEIVED
192db6_1_0_0,0x192db6,2,1,0,0,66425,66435,10,4,RECEIVED
1c3d2_0_4_0,0x1c3d2,3,0,4,0,66645,66925,280,3,RECEIVED
3372cd_3_0_0,0x3372cd,4,3,0,0,66845,67035,190,6,RECEIVED
737f0_1_0_1,0x737f0,5,1,0,1,67005,67015,10,4,RECEIVED
c9671_1_0_0,0xc9671,6,1,0,0,67205,67215,10,4,RECEIVED
16cf0f_3_0_0,0x16cf0f,7,3,0,0,67475,67665,190,6,RECEIVED
5f2eca_2_0_0,0x5f2eca,8,2,0,0,67715,67815,100,5,RECEIVED
4705ed_5_2_1,0x4705ed,9,5,2,1,67885,68255,370,9,RECEIVED
78b163_0_2_0,0x78b163,10,0,2,0,68155,68255,100,1,RECEIVED
e0c0c_1_5_0,0xe0c0c,11,1,5,0,68375,68655,280,12,RECEIVED
67ecca_5_1_0,0x67ecca,12,5,1,0,68515,68795,280,8,RECEIVED
79ea67_2_0_1,0x79ea67,13,2,0,1,68665,68765,100,5,RECEIVED
750ea7_2_0_1,0x750ea7,14,2,0,1,68815,68915,100,5,RECEIVED
5d28ef_0_4_0,0x5d28ef,15,0,4,0,69025,69305,280,3,RECEIVED
1ab213_1_0_0,0x1ab213,0,1,0,0,69125,69135,10,4,RECEIVED
3a2380_5_3_1,0x3a2380,1,5,3,1,69285,69745,460,10,RECEIVED
26de90_5_3_0,0x26de90,2,5,3,0,69555,69895,340,10,RECEIVED
3ef87_2_0_1,0x3ef87,3,2,0,1,69795,69895,100,5,RECEIVED
2e3bb5_0_4_0,0x2e3bb5,4,0,4,0,69965,70245,280,3,RECEIVED
16666_5_2_1,0x16666,5,5,2,1,70055,70425,370,9,RECEIVED
7c290_2_0_0,0x7c290,6,2,0,0,70225,70325,100,5,RECEIVED
6d96ef_2_0_1,0x6d96ef,7,2,0,1,70515,70615,100,5,RECEIVED
505b24_5_4_0,0x505b24,8,5,4,0,70665,71215,550,11,RECEIVED
20d281_4_5_1,0x20d281,9,4,5,1,70835,71345,510,15,RECEIVED
793ea8_3_0_1,0x793ea8,10,3,0,1,70925,71125,200,6,RECEIVED
629e71_5_2_1,0x629e71,11,5,2,1,71165,71535,370,9,RECEIVED
4010f9_0_2_0,0x4010f9,12,0,2,0,71375,71545,170,1,RECEIVED
30ae4_2_5_1,0x30ae4,13,2,5,1,71475,71715,240,13,RECEIVED
7cd097_2_0_1,0x7cd097,14,2,0,1,71595,71605,10,5,RECEIVED
426ac8_2_5_1,0x426ac8,15,2,5,1,71875,72155,280,13,RECEIVED
29baa8_0_4_0,0x29baa8,0,0,4,0,71965,72325,360,3,RECEIVED
306499_5_2_0,0x306499,1,5,2,0,72205,72365,160,9,RECEIVED
13a352_1_0_0,0x13a352,2,1,0,0,72365,72415,50,4,RECEIVED
1a81f2_3_5_1,0x1a81f2,3,3,5,1,72505,72815,310,14,RECEIVED
4af62d_0_4_0,0x4af62d,4,0,4,0,72735,73105,370,3,RECEIVED
598e95_1_0_0,0x598e95,5,1,0,0,72985,73085,100,4,RECEIVED
35866d_2_0_0,0x35866d,6,2,0,0,73095,73105,10,5,RECEIVED
31d67b_0_2_0,0x31d67b,7,0,2,0,73325,73515,190,1,RECEIVED
5ca05b_2_5_1,0x5ca05b,8,2,5,1,73525,73805,280,13,RECEIVED
4cf26_0_1_1,0x4cf26,9,0,1,1,73685,73785,100,0,RECEIVED
fedb7_0_1_0,0xfedb7,10,0,1,0,73975,74075,100,0,RECEIVED
48abb0_5_3_1,0x48abb0,11,5,3,1,74175,74525,350,10,RECEIVED
1eae67_3_5_1,0x1eae67,12,3,5,1,74325,74695,370,14,RECEIVED
5cffee_3_0_0,0x5cffee,13,3,0,0,74565,74665,100,6,RECEIVED
6ef430_2_0_0,0x6ef430,14,2,0,0,74795,74805,10,5,RECEIVED
7267bc_2_0_1,0x7267bc,15,2,0,1,75075,75085,10,5,RECEIVED
2cddda_4_0_0,0x2cddda,0,4,0,0,75285,75475,190,7,RECEIVED
f03b5_3_5_1,0xf03b5,1,3,5,1,75475,75845,370,14,RECEIVED
128f0c_1_5_1,0x128f0c,2,1,5,1,75635,75885,250,12,RECEIVED
3d8a73_0_1_0,0x3d8a73,3,0,1,0,75785,75885,100,0,RECEIVED
5ba0de_3_5_1,0x5ba0de,4,3,5,1,75905,76275,370,14,RECEIVED
295578_5_2_1,0x295578,5,5,2,1,76085,76365,280,9,RECEIVED
3f6e34_2_0_1,0x3f6e34,6,2,0,1,76185,76195,10,5,RECEIVED
bd9a3_0_3_0,0xbd9a3,7,0,3,0,76475,76735,260,2,RECEIVED
6b5a8e_2_0_0,0x6b5a8e,8,2,0,0,76615,76625,10,5,RECEIVED
cad70_0_4_1,0xcad70,9,0,4,1,76785,77095,310,3,RECEIVED
7fe85e_1_5_1,0x7fe85e,10,1,5,1,76915,77285,370,12,RECEIVED
384c81_5_4_0,0x384c81,11,5,4,0,77095,77435,340,11,RECEIVED
67e65_4_0_0,0x67e65,12,4,0,0,77305,77495,190,7,RECEIVED
797aa2_0_2_1,0x797aa2,13,0,2,1,77445,77635,190,1,RECEIVED
7a237c_5_4_0,0x7a237c,14,5,4,0,77565,78025,460,11,RECEIVED
6301ee_5_3_0,0x6301ee,15,5,3,0,77775,78025,250,10,RECEIVED
4d7115_0_2_1,0x4d7115,0,0,2,1,77975,78165,190,1,RECEIVED
1d4e5c_5_4_1,0x1d4e5c,1,5,4,1,78135,78555,420,11,RECEIVED
496ab9_5_2_1,0x496ab9,2,5,2,1,78325,78605,280,9,RECEIVED
5d0d62_0_1_0,0x5d0d62,3,0,1,0,78425,78525,100,0,RECEIVED
13482a_4_0_1,0x13482a,4,4,0,1,78555,78745,190,7,RECEIVED
139cb9_3_0_1,0x139cb9,5,3,0,1,78665,78765,100,6,RECEIVED
1ed16_0_2_1,0x1ed16,6,0,2,1,78865,79055,190,1,RECEIVED
5056ef_0_1_0,0x5056ef,7,0,1,0,78995,79095,100,0,RECEIVED
5f50fc_4_5_0,0x5f50fc,8,4,5,0,79105,79505,400,15,RECEIVED
df93_3_5_1,0xdf93,9,3,5,1,79315,79645,330,14,RECEIVED
79d234_3_0_0,0x79d234,10,3,0,0,79495,79595,100,6,RECEIVED
271343_4_0_1,0x271343,11,4,0,1,79705,79895,190,7,RECEIVED
499b44_4_5_0,0x499b44,12,4,5,0,79965,80365,400,15,RECEIVED
438580_5_1_1,0x438580,13,5,1,1,80195,80385,190,8,RECEIVED
7e1791_1_0_0,0x7e1791,14,1,0,0,80395,80495,100,4,RECEIVED
7e075f_5_4_0,0x7e075f,15,5,4,0,80635,81095,460,11,RECEIVED
7f4996_1_0_0,0x7f4996,0,1,0,0,80745,80845,100,4,RECEIVED
3d16f_5_3_0,0x3d16f,1,5,3,0,81005,81255,250,10,RECEIVED
6ef671_4_0_1,0x6ef671,2,4,0,1,81155,81345,190,7,RECEIVED
77d161_5_2_1,0x77d161,3,5,2,1,81375,81655,280,9,RECEIVED
5fb708_0_2_1,0x5fb708,4,0,2,1,81615,81805,190,1,RECEIVED
574ad2_5_3_1,0x574ad2,5,5,3,1,81755,82105,350,10,RECEIVED
6e39a7_2_0_0,0x6e39a7,6,2,0,0,81855,81865,10,5,RECEIVED
49f1fd_0_2_0,0x49f1fd,7,0,2,0,82105,82275,170,1,RECEIVED
3d9a57_0_1_0,0x3d9a57,8,0,1,0,82275,82375,100,0,RECEIVED
7689c3_5_1_0,0x7689c3,9,5,1,0,82375,82565,190,8,RECEIVED
47f6e_0_1_1,0x47f6e,10,0,1,1,82555,82655,100,0,RECEIVED
7a29c8_4_0_0,0x7a29c8,11,4,0,0,82665,82855,190,7,RECEIVED
168ff6_0_3_0,0x168ff6,12,0,3,0,82825,83085,260,2,RECEIVED
528acf_2_0_0,0x528acf,13,2,0,0,82975,82985,10,5,RECEIVED
2a2c0c_0_1_0,0x2a2c0c,14,0,1,0,83105,83205,100,0,RECEIVED
778830_5_2_0,0x778830,15,5,2,0,83315,83475,160,9,RECEIVED
7c66b3_5_4_1,0x7c66b3,0,5,4,1,83535,83955,420,11,RECEIVED
82e73_4_5_0,0x82e73,1,4,5,0,83795,84195,400,15,RECEIVED
355ecd_5_2_1,0x355ecd,2,5,2,1,83975,84165,190,9,RECEIVED
3cb98d_4_5_1,0x3cb98d,3,4,5,1,84195,84545,350,15,RECEIVED
505424_0_3_1,0x505424,4,0,3,1,84295,84495,200,2,RECEIVED
30bbac_5_4_1,0x30bbac,5,5,4,1,84555,84925,370,11,RECEIVED
75d0b8_5_3_1,0x75d0b8,6,5,3,1,84735,85015,280,10,RECEIVED
5df02e_2_0_0,0x5df02e,7,2,0,0,84945,85045,100,5,RECEIVED
634ea_2_0_0,0x634ea,8,2,0,0,85235,85335,100,5,RECEIVED
463d76_4_0_0,0x463d76,9,4,0,0,85325,85425,100,7,RECEIVED
504360_1_0_1,0x504360,10,1,0,1,85505,85695,190,4,RECEIVED
66c685_1_5_1,0x66c685,11,1,5,1,85655,86115,460,12,RECEIVED
700482_1_5_1,0x700482,12,1,5,1,85785,86245,460,12,RECEIVED
30d0f4_0_1_0,0x30d0f4,13,0,1,0,86065,86255,190,0,RECEIVED
2c9633_5_4_0,0x2c9633,14,5,4,0,86215,86465,250,11,RECEIVED
6cae72_1_5_0,0x6cae72,15,1,5,0,86375,86795,420,12,RECEIVED
3151ed_2_5_0,0x3151ed,0,2,5,0,86585,86955,370,13,RECEIVED
2af3fe_4_5_1,0x2af3fe,1,4,5,1,86825,87175,350,15,RECEIVED
69c054_3_5_1,0x69c054,2,3,5,1,87075,87355,280,14,RECEIVED
5badc1_3_0_0,0x5badc1,3,3,0,0,87335,87345,10,6,RECEIVED
ecf3_4_0_1,0xecf3,4,4,0,1,87575,87675,100,7,RECEIVED
6fb77e_5_4_0,0x6fb77e,5,5,4,0,87665,87975,310,11,RECEIVED
2ee0dc_0_4_0,0x2ee0dc,6,0,4,0,87905,88365,460,3,RECEIVED
3fec1b_5_1_1,0x3fec1b,7,5,1,1,88125,88225,100,8,RECEIVED
43ee6a_4_0_0,0x43ee6a,8,4,0,0,88245,88345,100,7,RECEIVED
404526_5_1_1,0x404526,9,5,1,1,88505,88605,100,8,RECEIVED
397146_1_5_1,0x397146,10,1,5,1,88695,89095,400,12,RECEIVED
201473_4_5_1,0x201473,11,4,5,1,88895,89245,350,15,RECEIVED
71121d_2_5_0,0x71121d,12,2,5,0,89055,89425,370,13,RECEIVED
454251_5_4_1,0x454251,13,5,4,1,89265,89635,370,11,RECEIVED
769a78_0_3_1,0x769a78,14,0,3,1,89525,89895,370,2,RECEIVED
169b5d_5_3_1,0x169b5d,15,5,3,1,89695,89975,280,10,RECEIVED
649af2_0_4_1,0x649af2,0,0,4,1,89895,90355,460,3,RECEIVED
33c4e4_5_4_0,0x33c4e4,1,5,4,0,90045,90355,310,11,RECEIVED
79dbde_5_4_0,0x79dbde,2,5,4,0,90205,90575,370,11,RECEIVED
5341c5_4_5_0,0x5341c5,3,4,5,0,90355,90725,370,15,RECEIVED
56de37_4_0_1,0x56de37,4,4,0,1,90645,90745,100,7,RECEIVED
4063f1_2_0_1,0x4063f1,5,2,0,1,90875,90975,100,5,RECEIVED
2d53cf_2_5_0,0x2d53cf,6,2,5,0,91135,91505,370,13,RECEIVED
68d0da_1_5_1,0x68d0da,7,1,5,1,91325,91785,460,12,RECEIVED
276600_1_0_1,0x276600,8,1,0,1,91615,91805,190,4,RECEIVED
6cc41c_2_5_1,0x6cc41c,9,2,5,1,91875,92185,310,13,RECEIVED
12d04b_3_0_0,0x12d04b,10,3,0,0,92035,92045,10,6,RECEIVED
5322c_5_3_0,0x5322c,11,5,3,0,92265,92485,220,10,RECEIVED
6d3008_4_5_1,0x6d3008,12,4,5,1,92395,92725,330,15,RECEIVED
649fa9_2_0_0,0x649fa9,13,2,0,0,92565,92665,100,5,RECEIVED
58e69b_5_1_1,0x58e69b,14,5,1,1,92815,92915,100,8,RECEIVED
4a64f1_5_3_0,0x4a64f1,15,5,3,0,92995,93215,220,10,RECEIVED
5b8e1d_3_0_1,0x5b8e1d,0,3,0,1,93275,93285,10,6,RECEIVED
184a69_5_3_0,0x184a69,1,5,3,0,93545,93825,280,10,RECEIVED
52270_0_1_0,0x52270,2,0,1,0,93805,93995,190,0,RECEIVED
662a91_5_1_1,0x662a91,3,5,1,1,93975,94075,100,8,RECEIVED
23d083_5_4_0,0x23d083,4,5,4,0,94235,94545,310,11,RECEIVED
10e446_3_0_0,0x10e446,5,3,0,0,94365,94375,10,6,RECEIVED
5d787_0_4_0,0x5d787,6,0,4,0,94535,94955,420,3,RECEIVED
69e9bf_3_0_0,0x69e9bf,7,3,0,0,94655,94665,10,6,RECEIVED
1d8a6d_2_0_0,0x1d8a6d,8,2,0,0,94795,94895,100,5,RECEIVED
16961_1_5_1,0x16961,9,1,5,1,95045,95445,400,12,RECEIVED
6713e8_0_2_0,0x6713e8,10,0,2,0,95195,95435,240,1,RECEIVED
1debb9_2_0_1,0x1debb9,11,2,0,1,95435,95535,100,5,RECEIVED
6371aa_2_5_0,0x6371aa,12,2,5,0,95595,95965,370,13,RECEIVED
37ac90_1_5_1,0x37ac90,13,1,5,1,95855,96255,400,12,RECEIVED
7b5d0a_1_5_1,0x7b5d0a,14,1,5,1,96105,96565,460,12,RECEIVED
2991b9_4_0_0,0x2991b9,15,4,0,0,96285,96385,100,7,RECEIVED
747f1b_5_2_0,0x747f1b,0,5,2,0,96555,96685,130,9,RECEIVED
311384_0_1_1,0x311384,1,0,1,1,96735,96925,190,0,RECEIVED
6d2b93_3_0_1,0x6d2b93,2,3,0,1,96895,96905,10,6,RECEIVED
4e6365_0_2_1,0x4e6365,3,0,2,1,97015,97295,280,1,RECEIVED
41b31d_3_0_0,0x41b31d,4,3,0,0,97215,97225,10,6,RECEIVED
bac2a_0_4_0,0xbac2a,5,0,4,0,97455,97895,440,3,RECEIVED
7dcd52_0_2_1,0x7dcd52,6,0,2,1,97605,97885,280,1,RECEIVED
252b1_2_0_0,0x252b1,7,2,0,0,97785,97885,100,5,RECEIVED
7c1643_1_5_0,0x7c1643,8,1,5,0,97915,98385,470,12,RECEIVED
14a02a_0_4_1,0x14a02a,9,0,4,1,98055,98495,440,3,RECEIVED
6f4dba_3_0_1,0x6f4dba,10,3,0,1,98225,98325,100,6,RECEIVED
16cae3_4_5_1,0x16cae3,11,4,5,1,98485,98765,280,15,RECEIVED
7ab33b_4_0_0,0x7ab33b,12,4,0,0,98635,98645,10,7,RECEIVED
35028f_5_3_1,0x35028f,13,5,3,1,98925,99115,190,10,RECEIVED
6daae1_5_1_0,0x6daae1,14,5,1,0,99195,99205,10,8,RECEIVED
7357f1_3_5_1,0x7357f1,15,3,5,1,99305,0,0,-1,LOST
2b2101_1_5_1,0x2b2101,0,1,5,1,99395,99855,460,12,RECEIVED
568f15_4_0_1,0x568f15,1,4,0,1,99485,99495,10,7,RECEIVED
79ecb9_3_5_1,0x79ecb9,2,3,5,1,99715,100025,310,14,RECEIVED
3178f4_0_2_0,0x3178f4,3,0,2,0,99945,100275,330,1,RECEIVED
16ee3b_0_4_1,0x16ee3b,4,0,4,1,100135,100625,490,3,RECEIVED
4de637_0_3_0,0x4de637,5,0,3,0,100265,100665,400,2,RECEIVED
73ec55_0_1_1,0x73ec55,6,0,1,1,100485,100765,280,0,RECEIVED
475637_3_5_0,0x475637,7,3,5,0,100665,101015,350,14,RECEIVED
3f53cb_3_5_0,0x3f53cb,8,3,5,0,100765,101135,370,14,RECEIVED
2c5966_2_5_0,0x2c5966,9,2,5,0,100865,101325,460,13,RECEIVED
5f0793_4_5_0,0x5f0793,10,4,5,0,101055,101335,280,15,RECEIVED
a6598_3_5_1,0xa6598,11,3,5,1,101305,101495,190,14,RECEIVED
3acba_5_3_1,0x3acba,12,5,3,1,101565,101755,190,10,RECEIVED
5bbe6_3_5_1,0x5bbe6,13,3,5,1,101835,102205,370,14,RECEIVED
1b5dba_3_0_1,0x1b5dba,14,3,0,1,102065,102165,100,6,RECEIVED
7530a5_0_2_0,0x7530a5,15,0,2,0,102335,102665,330,1,RECEIVED
3b9581_0_2_0,0x3b9581,0,0,2,0,102595,102965,370,1,RECEIVED
5b073a_2_0_1,0x5b073a,1,2,0,1,102745,102935,190,5,RECEIVED
70cd3a_5_2_1,0x70cd3a,2,5,2,1,102975,103075,100,9,RECEIVED
7406f3_5_4_1,0x7406f3,3,5,4,1,103165,103445,280,11,RECEIVED
6456e6_1_0_1,0x6456e6,4,1,0,1,103415,103695,280,4,RECEIVED
13032e_0_4_0,0x13032e,5,0,4,0,103575,104085,510,3,RECEIVED
18d136_3_5_0,0x18d136,6,3,5,0,103705,104075,370,14,RECEIVED
147d11_5_3_1,0x147d11,7,5,3,1,103815,104005,190,10,RECEIVED
69f89f_5_4_1,0x69f89f,8,5,4,1,104015,104295,280,11,RECEIVED
244655_1_5_1,0x244655,9,1,5,1,104125,104495,370,12,RECEIVED
698931_0_2_1,0x698931,10,0,2,1,104275,104645,370,1,RECEIVED
683d32_3_5_1,0x683d32,11,3,5,1,104485,104735,250,14,RECEIVED
6e2d5d_3_0_0,0x6e2d5d,12,3,0,0,104745,104845,100,6,RECEIVED
feb1a_0_2_1,0xfeb1a,13,0,2,1,104965,105335,370,1,RECEIVED
2c4e70_4_0_1,0x2c4e70,14,4,0,1,105085,105095,10,7,RECEIVED
301906_0_4_0,0x301906,15,0,4,0,105185,105695,510,3,RECEIVED
29e020_0_2_1,0x29e020,0,0,2,1,105435,105805,370,1,RECEIVED
2612e5_0_1_0,0x2612e5,1,0,1,0,105605,105885,280,0,RECEIVED
1a2bb8_5_4_0,0x1a2bb8,2,5,4,0,105765,106045,280,11,RECEIVED
f1a6f_0_1_0,0xf1a6f,3,0,1,0,105895,106175,280,0,RECEIVED
585b9d_3_5_0,0x585b9d,4,3,5,0,106015,106385,370,14,RECEIVED
78cec0_1_5_1,0x78cec0,5,1,5,1,106225,106715,490,12,RECEIVED
7a3a59_1_5_1,0x7a3a59,6,1,5,1,106505,107055,550,12,RECEIVED
29f025_3_5_1,0x29f025,7,3,5,1,106735,107045,310,14,RECEIVED
56a4b7_1_5_0,0x56a4b7,8,1,5,0,106995,107505,510,12,RECEIVED
59f70d_0_4_0,0x59f70d,9,0,4,0,107105,107655,550,3,RECEIVED
7c4241_5_1_0,0x7c4241,10,5,1,0,107355,107365,10,8,RECEIVED
30efda_1_0_0,0x30efda,11,1,0,0,107535,107815,280,4,RECEIVED
3c7cd5_2_0_0,0x3c7cd5,12,2,0,0,107705,107895,190,5,RECEIVED
59bfe0_5_2_0,0x59bfe0,13,5,2,0,107985,108085,100,9,RECEIVED
348ee2_3_0_1,0x348ee2,14,3,0,1,108185,108285,100,6,RECEIVED
1ece4a_5_1_0,0x1ece4a,15,5,1,0,108275,108285,10,8,RECEIVED
6ce805_1_5_1,0x6ce805,0,1,5,1,108475,108965,490,12,RECEIVED
2d8ca3_0_4_1,0x2d8ca3,1,0,4,1,108655,109205,550,3,RECEIVED
3abb5b_1_0_1,0x3abb5b,2,1,0,1,108935,109215,280,4,RECEIVED
299e86_3_0_0,0x299e86,3,3,0,0,109085,109185,100,6,RECEIVED
e34b3_3_5_1,0xe34b3,4,3,5,1,109315,109625,310,14,RECEIVED
1b753a_0_2_1,0x1b753a,5,0,2,1,109565,109935,370,1,RECEIVED
feaa_3_0_0,0xfeaa,6,3,0,0,109755,109855,100,6,RECEIVED
6ed410_5_4_0,0x6ed410,7,5,4,0,109965,110245,280,11,RECEIVED
3135ea_3_5_0,0x3135ea,8,3,5,0,110065,110415,350,14,RECEIVED
61a3f0_0_4_1,0x61a3f0,9,0,4,1,110235,110785,550,3,RECEIVED
2aa631_4_0_0,0x2aa631,10,4,0,0,110445,110455,10,7,RECEIVED
fee19_0_4_1,0xfee19,11,0,4,1,110715,111265,550,3,RECEIVED
597f_1_0_1,0x597f,12,1,0,1,110895,111175,280,4,RECEIVED
34c196_4_5_1,0x34c196,13,4,5,1,111015,111295,280,15,RECEIVED
5ddfd8_0_2_0,0x5ddfd8,14,0,2,0,111215,111545,330,1,RECEIVED
189cd5_2_0_1,0x189cd5,15,2,0,1,111335,111525,190,5,RECEIVED
46cebc_2_0_1,0x46cebc,0,2,0,1,111475,111665,190,5,RECEIVED
5f0df3_3_0_1,0x5f0df3,1,3,0,1,111745,111845,100,6,RECEIVED
6eef43_5_2_0,0x6eef43,2,5,2,0,111945,112045,100,9,RECEIVED
269b3f_0_1_1,0x269b3f,3,0,1,1,112095,112375,280,0,RECEIVED
632f04_5_1_0,0x632f04,4,5,1,0,112235,112245,10,8,RECEIVED
38bcf3_1_5_1,0x38bcf3,5,1,5,1,112365,112855,490,12,RECEIVED
470e99_4_5_0,0x470e99,6,4,5,0,112555,112835,280,15,RECEIVED
488bfa_2_0_0,0x488bfa,7,2,0,0,112825,113015,190,5,RECEIVED
cca09_4_0_1,0xcca09,8,4,0,1,112985,112995,10,7,RECEIVED
2625d1_4_5_0,0x2625d1,9,4,5,0,113205,113485,280,15,RECEIVED
639577_4_0_1,0x639577,10,4,0,1,113475,113485,10,7,RECEIVED
23b47c_5_1_0,0x23b47c,11,5,1,0,113605,113615,10,8,RECEIVED
53727e_3_5_1,0x53727e,12,3,5,1,113705,113955,250,14,RECEIVED
2c35cc_1_5_0,0x2c35cc,13,1,5,0,113935,114445,510,12,RECEIVED
56e0b_5_1_0,0x56e0b,14,5,1,0,114155,114165,10,8,RECEIVED
4fe20a_2_5_0,0x4fe20a,15,2,5,0,114335,114795,460,13,RECEIVED
1fcaa3_5_3_0,0x1fcaa3,0,5,3,0,114455,114645,190,10,RECEIVED
4f505c_0_3_1,0x4f505c,1,0,3,1,114665,115125,460,2,RECEIVED
76339f_0_3_1,0x76339f,2,0,3,1,114755,115225,470,2,RECEIVED
3157e3_3_0_0,0x3157e3,3,3,0,0,114845,114965,120,6,RECEIVED
43cf8f_5_2_0,0x43cf8f,4,5,2,0,114945,115045,100,9,RECEIVED
342096_5_4_1,0x342096,5,5,4,1,115135,115415,280,11,RECEIVED
663b37_4_0_0,0x663b37,6,4,0,0,115405,115415,10,7,RECEIVED
7b5c3e_5_2_1,0x7b5c3e,7,5,2,1,115585,115685,100,9,RECEIVED
1e3e2f_1_0_0,0x1e3e2f,8,1,0,0,115755,116035,280,4,RECEIVED
5d3f9d_1_5_1,0x5d3f9d,9,1,5,1,115905,116395,490,12,RECEIVED
6dc967_3_5_1,0x6dc967,10,3,5,1,116145,116455,310,14,RECEIVED
78c0e9_1_0_0,0x78c0e9,11,1,0,0,116335,116615,280,4,RECEIVED
61ee3d_0_3_0,0x61ee3d,12,0,3,0,116575,116995,420,2,RECEIVED
77e552_5_4_0,0x77e552,13,5,4,0,116835,117115,280,11,RECEIVED
7ec7b3_2_5_0,0x7ec7b3,14,2,5,0,117005,117445,440,13,RECEIVED
1e4ea9_2_0_0,0x1e4ea9,15,2,0,0,117255,117445,190,5,RECEIVED
68d6b8_0_2_1,0x68d6b8,0,0,2,1,117365,117735,370,1,RECEIVED
56f718_2_5_0,0x56f718,1,2,5,0,117525,117985,460,13,RECEIVED
4f90c2_2_0_1,0x4f90c2,2,2,0,1,117785,117975,190,5,RECEIVED
203bf1_5_2_0,0x203bf1,3,5,2,0,118055,118155,100,9,RECEIVED
72ceb5_5_3_1,0x72ceb5,4,5,3,1,118195,118385,190,10,RECEIVED
7c23eb_3_0_0,0x7c23eb,5,3,0,0,118315,118415,100,6,RECEIVED
48cd1_2_5_0,0x48cd1,6,2,5,0,118475,118935,460,13,RECEIVED
ed486_1_5_0,0xed486,7,1,5,0,118635,119165,530,12,RECEIVED
7d0f90_0_4_0,0x7d0f90,8,0,4,0,118805,119355,550,3,RECEIVED
4ce678_5_4_0,0x4ce678,9,5,4,0,119085,119365,280,11,RECEIVED
78755_5_3_1,0x78755,10,5,3,1,119325,119515,190,10,RECEIVED
594152_3_0_0,0x594152,11,3,0,0,119545,119645,100,6,RECEIVED
222fc5_5_3_1,0x222fc5,12,5,3,1,119685,119875,190,10,RECEIVED
1f7688_0_1_0,0x1f7688,13,0,1,0,119805,120085,280,0,RECEIVED
689cb0_2_5_0,0x689cb0,14,2,5,0,119995,120455,460,13,RECEIVED
4897e5_4_0_1,0x4897e5,15,4,0,1,120135,120145,10,7,RECEIVED
38e6e3_5_1_1,0x38e6e3,0,5,1,1,120355,120365,10,8,RECEIVED
38975e_4_0_0,0x38975e,1,4,0,0,120625,120635,10,7,RECEIVED
411aa3_4_5_0,0x411aa3,2,4,5,0,120885,121165,280,15,RECEIVED
4a2aa_0_2_1,0x4a2aa,3,0,2,1,121025,121395,370,1,RECEIVED
13791a_3_0_0,0x13791a,4,3,0,0,121235,121335,100,6,RECEIVED
7e0682_2_0_0,0x7e0682,5,2,0,0,121355,121545,190,5,RECEIVED
7dab39_4_5_0,0x7dab39,6,4,5,0,121565,121845,280,15,RECEIVED
